id,email,currency,amount
10779,Giuseppina.Donnell.140042@optiopay.com,EUR,2967
10780,Cristi.Cristi.109019@optiopay.com,USD,2977
10781,Emelina.Brendan.89457@optiopay.com,EUR,592
10782,Cristi.Quinton.101145@optiopay.com,USD,2729
10783,Lise.Ladonna.30582@optiopay.com,EUR,1203
10784,Roxann.Giselle.28350@optiopay.com,USD,-1296
10785,Giselle.Ara.71900@optiopay.com,EUR,2588
10786,Brendan.Yoshik.50625@optiopay.com,USD,-1198
10787,Roxann.Roxann.180293@optiopay.com,USD,1239
10788,Roxann.Stephan.181434@optiopay.com,EUR,871
10789,Giselle.Sebastian.23855@optiopay.com,USD,-87
10790,Ladonna.Quinton.31001@optiopay.com,USD,-1209
10791,Sacha.Yoshik.123435@optiopay.com,USD,-1052
10792,Lise.Micki.102298@optiopay.com,USD,-1402
10793,Cecilia.Roxann.132515@optiopay.com,EUR,332
10794,Giuseppina.Roxann.17594@optiopay.com,USD,-1541
10795,Giuseppina.Sacha.189351@optiopay.com,EUR,1080
10796,Lise.Lise.118411@optiopay.com,USD,-799
10797,Giuseppina.Ara.125566@optiopay.com,EUR,601
10798,Quinton.Donnell.41303@optiopay.com,USD,-325
10799,Stephan.Sacha.187771@optiopay.com,EUR,309
10800,Quinton.Lise.137811@optiopay.com,USD,682
10801,Sebastian.Stephan.107116@optiopay.com,EUR,957
10802,Lise.Catalina.142252@optiopay.com,USD,484
10803,Ladonna.Micki.160951@optiopay.com,EUR,2425
10804,Elizbeth.Quinton.32079@optiopay.com,EUR,-307
10805,Elizbeth.Stephan.188777@optiopay.com,USD,2720
10806,Roxann.Quinton.142747@optiopay.com,EUR,-1969
10807,Roxann.Giuseppina.36254@optiopay.com,EUR,-1935
10808,Ladonna.Elizbeth.42349@optiopay.com,USD,1865
10809,Giselle.Sebastian.23855@optiopay.com,EUR,215
10810,Elizbeth.Catalina.130673@optiopay.com,EUR,-1064
10811,Stephan.Sacha.187771@optiopay.com,USD,-515
10812,Cristi.Quinton.101145@optiopay.com,USD,1602
10813,Catalina.Catalina.114823@optiopay.com,EUR,246
10814,Yoshik.Quinton.19912@optiopay.com,USD,-1630
10815,Ara.Micki.175144@optiopay.com,EUR,615
10816,Stephan.Elizbeth.2401@optiopay.com,USD,274
10817,Emelina.Giuseppina.104574@optiopay.com,EUR,-1339
10818,Roxann.Stephan.43306@optiopay.com,EUR,-525
10819,Roxann.Stephan.181434@optiopay.com,EUR,1657
10820,Emelina.Giselle.112159@optiopay.com,USD,-1663
10821,Giselle.Ara.167636@optiopay.com,USD,1945
10822,Catalina.Donnell.113466@optiopay.com,EUR,1591
10823,Cecilia.Roxann.132515@optiopay.com,USD,-1515
10824,Micki.Brendan.43257@optiopay.com,USD,-300
10825,Donnell.Roxann.122678@optiopay.com,EUR,-1476
10826,Micki.Micki.51051@optiopay.com,EUR,912
10827,Ara.Micki.175144@optiopay.com,USD,-1004
10828,Sebastian.Cecilia.9244@optiopay.com,EUR,-623
10829,Quinton.Sacha.174151@optiopay.com,USD,949
10830,Wilton.Ara.178192@optiopay.com,USD,-284
10831,Wilton.Ladonna.158346@optiopay.com,EUR,2088
10832,Yoshik.Ladonna.126124@optiopay.com,EUR,2644
10833,Elizbeth.Roxann.2125@optiopay.com,EUR,411
10834,Wilton.Emelina.166741@optiopay.com,EUR,2904
10835,Yoshik.Cecilia.764@optiopay.com,EUR,-806
10836,Ara.Giselle.16019@optiopay.com,USD,1012
10837,Stephan.Cristi.108374@optiopay.com,EUR,-1210
10838,Ara.Wilton.17966@optiopay.com,EUR,-404
10839,Cristi.Wilton.173240@optiopay.com,USD,317
10840,Cristi.Stephan.1402@optiopay.com,EUR,2952
10841,Donnell.Sacha.171935@optiopay.com,USD,-390
10842,Micki.Wilton.68571@optiopay.com,EUR,-1871
10843,Ara.Catalina.68212@optiopay.com,USD,-868
10844,Sacha.Giuseppina.84928@optiopay.com,USD,2578
10845,Cecilia.Cecilia.170058@optiopay.com,EUR,2224
10846,Quinton.Elizbeth.77858@optiopay.com,USD,1380
10847,Yoshik.Quinton.19912@optiopay.com,USD,-547
10848,Emelina.Lise.116898@optiopay.com,USD,1056
10849,Lise.Sacha.19153@optiopay.com,EUR,2682
10850,Catalina.Yoshik.186231@optiopay.com,USD,-1393
10851,Giuseppina.Donnell.79689@optiopay.com,EUR,-528
10852,Stephan.Elizbeth.2401@optiopay.com,EUR,378
10853,Wilton.Ladonna.158346@optiopay.com,EUR,1487
10854,Cecilia.Yoshik.145595@optiopay.com,EUR,-1784
10855,Quinton.Catalina.20736@optiopay.com,USD,2259
10856,Emelina.Brendan.89457@optiopay.com,EUR,-1638
10857,Elizbeth.Stephan.188777@optiopay.com,EUR,-97
10858,Ara.Giselle.16019@optiopay.com,EUR,1706
10859,Wilton.Lise.68892@optiopay.com,USD,-1256
10860,Giselle.Sebastian.23855@optiopay.com,USD,976
10861,Ladonna.Micki.160951@optiopay.com,USD,225
10862,Ladonna.Elizbeth.9423@optiopay.com,EUR,2408
10863,Cristi.Donnell.32825@optiopay.com,USD,-1722
10864,Giuseppina.Cecilia.153950@optiopay.com,EUR,1591
10865,Giuseppina.Cecilia.69693@optiopay.com,EUR,-1699
10866,Roxann.Micki.5228@optiopay.com,EUR,499
10867,Elizbeth.Sebastian.22432@optiopay.com,EUR,965
10868,Ara.Giuseppina.104429@optiopay.com,USD,-13
10869,Sacha.Quinton.107824@optiopay.com,USD,-458
10870,Giselle.Roxann.83521@optiopay.com,USD,2589
10871,Quinton.Donnell.41303@optiopay.com,EUR,-1609
10872,Yoshik.Ladonna.126124@optiopay.com,EUR,70
10873,Ara.Wilton.17966@optiopay.com,EUR,2894
10874,Micki.Wilton.68571@optiopay.com,EUR,-855
10875,Emelina.Giuseppina.14641@optiopay.com,EUR,-401
10876,Brendan.Donnell.186440@optiopay.com,USD,-966
10877,Micki.Sacha.163696@optiopay.com,EUR,1660
10878,Quinton.Ladonna.123465@optiopay.com,EUR,-1925
10879,Quinton.Sacha.174151@optiopay.com,USD,1952
10880,Elizbeth.Cecilia.109425@optiopay.com,USD,2800
10881,Elizbeth.Catalina.130673@optiopay.com,EUR,1850
10882,Roxann.Brendan.119133@optiopay.com,USD,2019
10883,Emelina.Lise.116898@optiopay.com,USD,2790
10884,Giuseppina.Donnell.79689@optiopay.com,EUR,-1328
10885,Wilton.Stephan.48567@optiopay.com,EUR,-390
10886,Sacha.Quinton.96024@optiopay.com,EUR,2190
10887,Quinton.Brendan.172400@optiopay.com,EUR,1273
10888,Brendan.Sacha.126265@optiopay.com,EUR,2485
10889,Catalina.Quinton.188967@optiopay.com,EUR,-1681
10890,Ara.Elizbeth.175800@optiopay.com,USD,-1422
10891,Sacha.Emelina.163144@optiopay.com,USD,199
10892,Cecilia.Stephan.149341@optiopay.com,USD,57
10893,Sacha.Giselle.78752@optiopay.com,USD,1082
10894,Sebastian.Emelina.155022@optiopay.com,EUR,-1828
10895,Brendan.Sebastian.93229@optiopay.com,EUR,-216
10896,Giselle.Sacha.18836@optiopay.com,USD,-1598
10897,Brendan.Quinton.31884@optiopay.com,USD,-1227
10898,Ladonna.Donnell.94332@optiopay.com,USD,2572
10899,Giselle.Brendan.154392@optiopay.com,EUR,-1214
10900,Ladonna.Elizbeth.9423@optiopay.com,EUR,2128
10901,Emelina.Brendan.36606@optiopay.com,USD,2446
10902,Sacha.Giselle.78752@optiopay.com,EUR,-538
10903,Wilton.Ara.178192@optiopay.com,EUR,-1474
10904,Elizbeth.Giselle.82077@optiopay.com,EUR,555
10905,Stephan.Sacha.187771@optiopay.com,EUR,-753
10906,Wilton.Emelina.166741@optiopay.com,EUR,420
10907,Cecilia.Cecilia.170058@optiopay.com,USD,-1602
10908,Micki.Sebastian.69719@optiopay.com,EUR,1654
10909,Sacha.Quinton.107824@optiopay.com,EUR,-1181
10910,Brendan.Micki.6025@optiopay.com,USD,152
10911,Roxann.Brendan.188596@optiopay.com,USD,224
10912,Roxann.Stephan.43306@optiopay.com,USD,2889
10913,Stephan.Sacha.187771@optiopay.com,EUR,-395
10914,Quinton.Brendan.172400@optiopay.com,USD,-715
10915,Cecilia.Stephan.149341@optiopay.com,USD,15
10916,Donnell.Sacha.171935@optiopay.com,EUR,704
10917,Catalina.Lise.65536@optiopay.com,USD,823
10918,Brendan.Giuseppina.167293@optiopay.com,USD,-1027
10919,Donnell.Ara.256@optiopay.com,EUR,634
10920,Sebastian.Sebastian.38733@optiopay.com,USD,-1696
10921,Lise.Brendan.51109@optiopay.com,EUR,432
10922,Sacha.Emelina.92226@optiopay.com,EUR,-531
10923,Roxann.Giuseppina.84626@optiopay.com,EUR,1292
10924,Wilton.Catalina.135093@optiopay.com,EUR,2218
10925,Cristi.Giselle.175553@optiopay.com,USD,2901
10926,Wilton.Cecilia.27953@optiopay.com,EUR,-173
10927,Quinton.Roxann.118426@optiopay.com,EUR,-1937
10928,Roxann.Brendan.188596@optiopay.com,USD,-1342
10929,Sacha.Quinton.107824@optiopay.com,EUR,1350
10930,Sacha.Micki.16@optiopay.com,USD,-1600
10931,Ladonna.Sacha.51793@optiopay.com,USD,272
10932,Wilton.Sebastian.162684@optiopay.com,EUR,299
10933,Cecilia.Yoshik.145595@optiopay.com,EUR,4
10934,Ara.Ara.175433@optiopay.com,EUR,2455
10935,Emelina.Giuseppina.14641@optiopay.com,EUR,1721
10936,Micki.Sebastian.8034@optiopay.com,USD,2328
10937,Giuseppina.Wilton.12224@optiopay.com,USD,1578
10938,Quinton.Ara.152323@optiopay.com,EUR,2465
10939,Emelina.Elizbeth.63@optiopay.com,EUR,1769
10940,Brendan.Sacha.19564@optiopay.com,USD,-501
10941,Ladonna.Wilton.168130@optiopay.com,USD,1397
10942,Sacha.Brendan.189546@optiopay.com,USD,208
10943,Elizbeth.Sebastian.22432@optiopay.com,USD,-1995
10944,Sacha.Donnell.173831@optiopay.com,USD,233
10945,Cristi.Giuseppina.70960@optiopay.com,USD,-1684
10946,Cecilia.Roxann.44731@optiopay.com,USD,961
10947,Roxann.Emelina.128371@optiopay.com,EUR,2384
10948,Lise.Ladonna.30582@optiopay.com,EUR,1047
10949,Catalina.Catalina.171817@optiopay.com,EUR,2483
10950,Giuseppina.Donnell.79689@optiopay.com,EUR,2628
10951,Catalina.Yoshik.65564@optiopay.com,EUR,-586
10952,Giuseppina.Ara.125566@optiopay.com,EUR,1784
10953,Sacha.Brendan.189546@optiopay.com,USD,1155
10954,Giselle.Sacha.18836@optiopay.com,USD,322
10955,Stephan.Yoshik.129814@optiopay.com,USD,-1663
10956,Elizbeth.Quinton.32079@optiopay.com,USD,-1535
10957,Stephan.Yoshik.129814@optiopay.com,USD,-441
10958,Giuseppina.Quinton.183029@optiopay.com,USD,2097
10959,Giuseppina.Sacha.189351@optiopay.com,EUR,-1903
10960,Lise.Giuseppina.172711@optiopay.com,EUR,1704
10961,Giuseppina.Lise.124991@optiopay.com,USD,2837
10962,Ara.Elizbeth.175800@optiopay.com,EUR,-440
10963,Giuseppina.Micki.6561@optiopay.com,USD,2149
10964,Lise.Sacha.19153@optiopay.com,EUR,11
10965,Yoshik.Catalina.117599@optiopay.com,USD,2341
10966,Sacha.Quinton.107824@optiopay.com,USD,289
10967,Emelina.Brendan.89457@optiopay.com,USD,1578
10968,Roxann.Giuseppina.84626@optiopay.com,EUR,867
10969,Yoshik.Ladonna.126124@optiopay.com,USD,1807
10970,Quinton.Brendan.172400@optiopay.com,EUR,1709
10971,Micki.Stephan.3596@optiopay.com,EUR,2969
10972,Sacha.Giuseppina.84928@optiopay.com,USD,530
10973,Donnell.Cristi.24935@optiopay.com,EUR,166
10974,Donnell.Roxann.122678@optiopay.com,EUR,-479
10975,Cecilia.Sacha.78031@optiopay.com,EUR,-1062
10976,Brendan.Sacha.126265@optiopay.com,USD,2325
10977,Ladonna.Catalina.119886@optiopay.com,USD,2796
10978,Sacha.Brendan.189546@optiopay.com,USD,-982
10979,Brendan.Sacha.140706@optiopay.com,USD,934
10980,Cecilia.Sacha.78031@optiopay.com,USD,756
10981,Cecilia.Sacha.78031@optiopay.com,USD,1440
10982,Yoshik.Sebastian.10775@optiopay.com,USD,-1613
10983,Elizbeth.Emelina.162460@optiopay.com,USD,-875
10984,Elizbeth.Giselle.82077@optiopay.com,USD,2477
10985,Sebastian.Ladonna.157886@optiopay.com,EUR,96
10986,Quinton.Sacha.174151@optiopay.com,USD,2866
10987,Yoshik.Stephan.160000@optiopay.com,EUR,-1087
10988,Cecilia.Lise.92171@optiopay.com,USD,-1717
10989,Lise.Wilton.146475@optiopay.com,USD,-339
10990,Lise.Giuseppina.172711@optiopay.com,EUR,919
10991,Elizbeth.Lise.172487@optiopay.com,EUR,792
10992,Sacha.Giuseppina.84928@optiopay.com,EUR,-675
10993,Giselle.Sebastian.23855@optiopay.com,USD,1530
10994,Cecilia.Lise.92171@optiopay.com,USD,-805
10995,Ladonna.Quinton.31001@optiopay.com,EUR,1750
10996,Giuseppina.Wilton.12224@optiopay.com,USD,1386
10997,Giuseppina.Catalina.10000@optiopay.com,EUR,350
10998,Sebastian.Stephan.107116@optiopay.com,USD,2188
10999,Sebastian.Sebastian.38733@optiopay.com,USD,-1552
11000,Micki.Micki.115623@optiopay.com,EUR,-1926
11001,Ara.Wilton.17966@optiopay.com,USD,-1887
11002,Brendan.Sacha.140706@optiopay.com,USD,891
11003,Yoshik.Giuseppina.157405@optiopay.com,EUR,1476
11004,Ladonna.Giuseppina.100711@optiopay.com,EUR,-1231
11005,Lise.Wilton.58344@optiopay.com,EUR,2103
11006,Roxann.Brendan.119133@optiopay.com,USD,2764
11007,Catalina.Lise.65536@optiopay.com,EUR,1776
11008,Sacha.Quinton.107824@optiopay.com,USD,1294
11009,Lise.Wilton.88928@optiopay.com,USD,2553
11010,Giselle.Ara.184112@optiopay.com,EUR,-1852
11011,Donnell.Cristi.24935@optiopay.com,EUR,-71
11012,Emelina.Lise.116898@optiopay.com,EUR,104
11013,Giuseppina.Sacha.4526@optiopay.com,EUR,-1973
11014,Donnell.Giuseppina.165285@optiopay.com,EUR,2767
11015,Stephan.Stephan.142394@optiopay.com,USD,1847
11016,Lise.Ladonna.30582@optiopay.com,USD,1743
11017,Yoshik.Quinton.19912@optiopay.com,EUR,-153
11018,Ladonna.Elizbeth.42349@optiopay.com,EUR,-44
11019,Ladonna.Catalina.119886@optiopay.com,EUR,780
11020,Roxann.Stephan.43306@optiopay.com,EUR,2988
11021,Ara.Yoshik.105680@optiopay.com,EUR,797
11022,Stephan.Cristi.108374@optiopay.com,EUR,1203
11023,Quinton.Ladonna.123465@optiopay.com,USD,2453
11024,Lise.Giuseppina.145992@optiopay.com,EUR,1113
11025,Catalina.Stephan.116131@optiopay.com,USD,543
11026,Lise.Ladonna.30582@optiopay.com,EUR,2304
11027,Brendan.Stephan.124650@optiopay.com,EUR,1467
11028,Lise.Wilton.58344@optiopay.com,USD,2090
11029,Cecilia.Cristi.10597@optiopay.com,EUR,-1464
11030,Emelina.Wilton.11507@optiopay.com,EUR,-1339
11031,Yoshik.Ladonna.126124@optiopay.com,EUR,-549
11032,Catalina.Catalina.171817@optiopay.com,USD,1629
11033,Giuseppina.Catalina.10000@optiopay.com,USD,-715
11034,Emelina.Sacha.78766@optiopay.com,USD,-850
11035,Catalina.Donnell.113466@optiopay.com,EUR,2719
11036,Giuseppina.Donnell.140042@optiopay.com,EUR,-1213
11037,Ladonna.Stephan.129033@optiopay.com,USD,1417
11038,Yoshik.Micki.16828@optiopay.com,EUR,2587
11039,Catalina.Wilton.146037@optiopay.com,USD,-597
11040,Stephan.Emelina.114794@optiopay.com,EUR,-1575
11041,Lise.Ladonna.30582@optiopay.com,USD,2408
11042,Stephan.Cristi.108374@optiopay.com,EUR,2411
11043,Donnell.Quinton.35091@optiopay.com,USD,2330
11044,Quinton.Micki.45979@optiopay.com,EUR,453
11045,Stephan.Ara.72241@optiopay.com,EUR,-2
11046,Emelina.Wilton.11507@optiopay.com,USD,2038
11047,Quinton.Cecilia.97134@optiopay.com,EUR,-1212
11048,Emelina.Giselle.112159@optiopay.com,USD,-809
11049,Roxann.Giuseppina.36254@optiopay.com,EUR,2481
11050,Yoshik.Wilton.44350@optiopay.com,EUR,2786
11051,Donnell.Sacha.171935@optiopay.com,EUR,2336
11052,Giuseppina.Catalina.10000@optiopay.com,EUR,-103
11053,Cristi.Giselle.175553@optiopay.com,EUR,1606
11054,Donnell.Ara.159841@optiopay.com,USD,-1801
11055,Ara.Micki.175144@optiopay.com,USD,-594
11056,Lise.Cecilia.130321@optiopay.com,EUR,2483
11057,Yoshik.Ara.67102@optiopay.com,USD,234
11058,Roxann.Roxann.180293@optiopay.com,EUR,1536
11059,Cristi.Quinton.101145@optiopay.com,EUR,1418
11060,Stephan.Ara.72241@optiopay.com,USD,1095
11061,Sebastian.Giselle.57867@optiopay.com,EUR,-171
11062,Giselle.Brendan.154392@optiopay.com,USD,160
11063,Sacha.Stephan.74739@optiopay.com,EUR,334
11064,Brendan.Cecilia.98382@optiopay.com,USD,2528
11065,Emelina.Roxann.109600@optiopay.com,EUR,-300
11066,Cristi.Donnell.32825@optiopay.com,USD,-1886
11067,Yoshik.Giuseppina.157405@optiopay.com,EUR,-904
11068,Elizbeth.Giselle.82077@optiopay.com,USD,689
11069,Yoshik.Giuseppina.89189@optiopay.com,USD,-1729
11070,Brendan.Cecilia.98382@optiopay.com,USD,-445
11071,Quinton.Cecilia.111142@optiopay.com,EUR,-1914
11072,Cristi.Giselle.175553@optiopay.com,USD,2988
11073,Quinton.Sacha.174151@optiopay.com,USD,2270
11074,Giselle.Sacha.18836@optiopay.com,EUR,1533
11075,Giselle.Ara.167636@optiopay.com,EUR,2913
11076,Brendan.Sacha.126265@optiopay.com,USD,-1197
11077,Donnell.Sebastian.93189@optiopay.com,USD,498
11078,Sebastian.Emelina.155022@optiopay.com,EUR,1865
11079,Catalina.Wilton.140038@optiopay.com,USD,2799
11080,Brendan.Quinton.31884@optiopay.com,USD,-1486
11081,Yoshik.Quinton.19912@optiopay.com,USD,-1814
11082,Roxann.Brendan.119133@optiopay.com,USD,-951
11083,Donnell.Sacha.7690@optiopay.com,EUR,367
11084,Cristi.Elizbeth.57040@optiopay.com,EUR,1813
11085,Quinton.Catalina.20736@optiopay.com,EUR,-282
11086,Donnell.Ara.159841@optiopay.com,USD,855
11087,Quinton.Brendan.172400@optiopay.com,USD,-1711
11088,Ladonna.Lise.5027@optiopay.com,EUR,1482
11089,Wilton.Sebastian.162684@optiopay.com,EUR,1395
11090,Wilton.Micki.182192@optiopay.com,USD,-128
11091,Roxann.Emelina.144162@optiopay.com,USD,-941
11092,Ladonna.Micki.111817@optiopay.com,EUR,2393
11093,Cristi.Lise.125572@optiopay.com,USD,2130
11094,Micki.Sebastian.69719@optiopay.com,EUR,-914
11095,Giselle.Stephan.37672@optiopay.com,USD,413
11096,Donnell.Micki.130636@optiopay.com,EUR,928
11097,Micki.Sacha.163696@optiopay.com,EUR,174
11098,Giuseppina.Ara.125566@optiopay.com,EUR,2903
11099,Ladonna.Lise.5027@optiopay.com,USD,-999
11100,Quinton.Giselle.118955@optiopay.com,EUR,2756
11101,Roxann.Emelina.128371@optiopay.com,EUR,2215
11102,Giuseppina.Cecilia.153950@optiopay.com,USD,-601
11103,Ladonna.Donnell.94332@optiopay.com,EUR,-321
11104,Giselle.Ara.184112@optiopay.com,EUR,-1999
11105,Cristi.Yoshik.159298@optiopay.com,USD,884
11106,Donnell.Cristi.24935@optiopay.com,EUR,1577
11107,Wilton.Stephan.48567@optiopay.com,USD,23
11108,Ara.Giselle.16019@optiopay.com,USD,326
11109,Micki.Sacha.163696@optiopay.com,USD,-875
11110,Wilton.Emelina.166741@optiopay.com,EUR,2688
11111,Ara.Giselle.16019@optiopay.com,USD,516
11112,Giselle.Stephan.37672@optiopay.com,EUR,1476
11113,Cecilia.Sacha.78031@optiopay.com,EUR,-1556
11114,Brendan.Giuseppina.167293@optiopay.com,EUR,-103
11115,Elizbeth.Cecilia.109425@optiopay.com,EUR,68
11116,Lise.Lise.118411@optiopay.com,USD,1590
11117,Quinton.Ladonna.123465@optiopay.com,USD,711
11118,Ara.Quinton.139659@optiopay.com,USD,2058
11119,Donnell.Cristi.58470@optiopay.com,USD,797
11120,Roxann.Stephan.181434@optiopay.com,EUR,1775
11121,Lise.Sacha.19153@optiopay.com,EUR,-945
11122,Micki.Wilton.90486@optiopay.com,USD,223
11123,Yoshik.Micki.16828@optiopay.com,EUR,-1649
11124,Sebastian.Ladonna.157886@optiopay.com,EUR,-1535
11125,Yoshik.Giselle.42943@optiopay.com,USD,2282
11126,Ladonna.Elizbeth.42349@optiopay.com,USD,-1894
11127,Brendan.Giuseppina.81@optiopay.com,EUR,2234
11128,Ladonna.Sebastian.4922@optiopay.com,USD,-265
11129,Roxann.Quinton.142747@optiopay.com,USD,-1326
11130,Emelina.Lise.116898@optiopay.com,USD,97
11131,Cristi.Giselle.175553@optiopay.com,EUR,2427
11132,Giuseppina.Donnell.140042@optiopay.com,USD,-1364
11133,Cecilia.Roxann.132515@optiopay.com,EUR,94
11134,Ara.Giselle.16019@optiopay.com,USD,-772
11135,Roxann.Brendan.119133@optiopay.com,EUR,-698
11136,Ladonna.Elizbeth.9423@optiopay.com,USD,1859
11137,Roxann.Micki.5228@optiopay.com,USD,2171
11138,Elizbeth.Cecilia.109425@optiopay.com,EUR,-808
11139,Cristi.Giselle.97897@optiopay.com,USD,1362
11140,Quinton.Elizbeth.51764@optiopay.com,EUR,-1258
11141,Giuseppina.Donnell.79689@optiopay.com,EUR,392
11142,Cristi.Lise.125572@optiopay.com,EUR,-1245
11143,Cristi.Giselle.175553@optiopay.com,EUR,988
11144,Ladonna.Catalina.119886@optiopay.com,USD,1915
11145,Micki.Sacha.163696@optiopay.com,EUR,-371
11146,Quinton.Elizbeth.51764@optiopay.com,USD,-638
11147,Wilton.Cecilia.27953@optiopay.com,EUR,-893
11148,Giselle.Ara.71900@optiopay.com,USD,854
11149,Cristi.Yoshik.159298@optiopay.com,USD,2996
11150,Giuseppina.Wilton.12224@optiopay.com,EUR,1475
11151,Ara.Yoshik.105680@optiopay.com,EUR,1418
11152,Cristi.Giuseppina.6739@optiopay.com,EUR,1687
11153,Cristi.Micki.41577@optiopay.com,USD,-1786
11154,Cristi.Giselle.97897@optiopay.com,EUR,1860
11155,Brendan.Quinton.31884@optiopay.com,EUR,216
11156,Yoshik.Cristi.176286@optiopay.com,USD,-1593
11157,Brendan.Sebastian.93229@optiopay.com,USD,-1356
11158,Catalina.Yoshik.65564@optiopay.com,EUR,1522
11159,Yoshik.Giuseppina.89189@optiopay.com,USD,964
11160,Catalina.Yoshik.186231@optiopay.com,EUR,-1029
11161,Yoshik.Giselle.42943@optiopay.com,USD,1248
11162,Cristi.Wilton.58580@optiopay.com,USD,-1548
11163,Stephan.Sacha.187771@optiopay.com,EUR,1392
11164,Giselle.Roxann.83521@optiopay.com,EUR,-525
11165,Donnell.Sacha.171935@optiopay.com,EUR,1536
11166,Wilton.Catalina.150768@optiopay.com,EUR,2622
11167,Giselle.Yoshik.182399@optiopay.com,EUR,2656
11168,Sacha.Micki.16@optiopay.com,USD,-1306
11169,Catalina.Lise.65536@optiopay.com,USD,54
11170,Elizbeth.Lise.35744@optiopay.com,EUR,2958
11171,Brendan.Yoshik.138604@optiopay.com,EUR,1442
11172,Catalina.Yoshik.65564@optiopay.com,USD,453
11173,Quinton.Brendan.172400@optiopay.com,EUR,300
11174,Giuseppina.Quinton.183029@optiopay.com,USD,2139
11175,Sebastian.Giselle.57867@optiopay.com,USD,-636
11176,Cecilia.Cristi.10597@optiopay.com,USD,2157
11177,Micki.Micki.51051@optiopay.com,EUR,-1402
11178,Emelina.Donnell.173712@optiopay.com,EUR,2887
11179,Cristi.Donnell.32825@optiopay.com,EUR,2121
11180,Ladonna.Micki.111817@optiopay.com,USD,1645
11181,Sebastian.Catalina.90282@optiopay.com,USD,1301
11182,Sebastian.Cristi.137130@optiopay.com,EUR,2630
11183,Stephan.Stephan.36155@optiopay.com,USD,-15
11184,Sebastian.Giuseppina.79850@optiopay.com,USD,590
11185,Ladonna.Stephan.52712@optiopay.com,USD,-736
11186,Sacha.Donnell.173831@optiopay.com,USD,143
11187,Cecilia.Roxann.132515@optiopay.com,USD,-625
11188,Lise.Sacha.19153@optiopay.com,USD,1121
11189,Ladonna.Ladonna.114023@optiopay.com,EUR,513
11190,Emelina.Roxann.90537@optiopay.com,USD,-21
11191,Cecilia.Roxann.132515@optiopay.com,EUR,860
11192,Micki.Micki.51051@optiopay.com,USD,-294
11193,Yoshik.Ladonna.126124@optiopay.com,USD,46
11194,Roxann.Emelina.179437@optiopay.com,USD,1324
11195,Giselle.Giselle.134146@optiopay.com,EUR,-364
11196,Catalina.Yoshik.188492@optiopay.com,USD,-1473
11197,Roxann.Emelina.179437@optiopay.com,EUR,-169
11198,Ladonna.Donnell.154477@optiopay.com,EUR,-1798
11199,Cecilia.Stephan.149341@optiopay.com,EUR,906
11200,Giuseppina.Cecilia.69693@optiopay.com,EUR,2664
11201,Stephan.Cristi.108374@optiopay.com,USD,-1320
11202,Brendan.Ladonna.22586@optiopay.com,USD,-1530
11203,Donnell.Cristi.58470@optiopay.com,USD,93
11204,Brendan.Sacha.19564@optiopay.com,EUR,1952
